date,time,group,column1,std deviation,annual std dev,roc
2026-09-07,15:29,ANGELONE,449.6258,2.3732,41.9784,36.7052
2026-09-07,15:29,ANTELOPUS,2824.2707,3.7547,66.9628,78.642
2026-09-07,15:29,ANTHEM,2143.6305,1.6622,29.7974,11.9976
2026-09-07,15:29,AONELIQUID,188.3467,0.012,0.205,4.9183
2026-09-07,15:29,APARINDS,59955.2898,2.9056,45.9279,105.4229
2026-09-07,15:29,APCOTEXIND,1651.8324,3.3887,42.9193,51.2452
2026-09-07,15:29,APEX,452.4168,3.0418,67.1124,54.9468
2026-09-07,15:29,APLAPOLLO,1030.1091,1.6739,26.846,30.0417
2026-09-07,15:29,APOLLO,967.1609,3.69,58.7866,25.3141
2026-09-07,15:29,APOLLOHOSP,11237.547,1.0994,18.0356,11.2452
2026-09-07,15:29,APOLLOPIPE,2112.6216,2.8995,48.2495,54.1421
2026-09-07,15:29,ARIES,1058.9465,2.6983,44.4267,15.9924
2026-09-07,15:29,ARIHANT,5721.1021,217.8054,2177.039,3486.7538
2026-09-07,15:29,ARMANFIN,3201.337,2.7629,41.8842,42.1244
2026-09-07,15:29,ARROWGREEN,2295.8828,3.0515,52.2384,42.1308
2026-09-07,15:29,ARTEMISMED,601.4444,2.2081,35.7263,43.6337
2026-09-07,15:29,ARVIND,1452.7568,2.6006,40.2308,72.7356
2026-09-07,15:29,ARVSMART,709.4785,1.8648,33.2194,3.7453
2026-09-07,15:29,ASAHISONG,1067.753,3.1504,50.4374,36.2655
2026-09-07,15:29,ASHIANA,393.8103,1.9999,32.2397,11.563
2026-09-07,15:29,ASIANENE,1630.7466,3.2764,49.8865,43.9865
2026-09-07,15:29,ASIANHOTNR,509.1626,2.9287,46.8743,19.4288
2026-09-07,15:29,ASIANPAINT,892.4293,1.2524,24.3017,-1.783
2026-09-07,15:29,ASKAUTOLTD,1079.1022,2.7584,37.6686,18.5652
2026-09-07,15:29,ASPINWALL,298.9857,2.1589,41.1416,-2.6154
2026-09-07,15:29,ASTERDM,1396.9412,1.683,29.4042,25.884
2026-09-07,15:29,ASTRAL,213.3391,1.962,30.724,2.5392
2026-09-07,15:29,ASTRAMICRO,4702.7769,2.8062,41.9923,57.6204
2026-09-07,15:29,ATGL,532.1089,2.48,47.5891,-0.3137
2026-09-07,15:29,ATHERENERG,6036.1507,3.0902,50.5657,194.7747
2026-09-07,15:29,ATLANTAELE,7577.2819,3.413,1.7e+308,1.7e+308
2026-09-07,15:29,ATUL,1962.8497,1.471,25.3665,-1.2437
2026-09-07,15:29,ATULAUTO,386.9883,2.3552,47.4011,-12.5024
2026-09-07,15:29,AUBANK,455.2076,1.6314,29.512,49.0129
2026-09-07,15:29,AUROPHARMA,3025.8275,1.6457,26.5443,51.6813
2026-09-07,15:29,AURUM,297.3113,1.9455,35.7086,31.7147
2026-09-07,15:29,AUSOMENT,273.4966,2.5427,51.7267,52.044
2026-09-07,15:29,AVADHSUGAR,3122.2644,2.9792,43.4187,88.4214
2026-09-07,15:29,AVALON,9186.0125,3.6111,53.9263,142.751
2026-09-07,15:29,AVL,626.9956,1.786,35.2175,21.0851
2026-09-07,15:29,AVTNPL,152.1906,2.4175,33.5657,18.226
2026-09-07,15:29,AXISCADES,3750.1899,2.7381,48.5644,12.61
2026-09-07,15:29,AYMSYNTEX,992.6501,3.2609,46.0981,68.7276
2026-09-07,15:29,AZAD,8754.3714,3.0105,41.8956,79.1045
2026-09-07,15:29,BAFNAPH,1146.391,3.3073,54.0297,157.6637
2026-09-07,15:29,BAJAJ-AUTO,14267.0953,1.501,23.5397,31.1184
2026-09-07,15:29,BAJAJCON,1316.6286,3.0499,50.6038,134.9053
2026-09-07,15:29,BAJAJFINSV,184.8113,1.4752,24.3801,-6.8652
2026-09-07,15:29,BAJAJHLDNG,2697.7555,1.5034,28.9988,-17.0691
2026-09-07,15:29,BAJEL,192.936,2.2243,43.0259,-7.6692
2026-09-07,15:29,BAJFINANCE,977.7039,1.7736,30.6044,5.6566
2026-09-07,15:29,BALAMINES,8936.7026,4.2056,54.748,70.5742
2026-09-07,15:29,BALPHARMA,139.043,2.9353,39.5514,2.624
2026-09-07,15:29,BALRAMCHIN,1790.4413,3.1375,40.8566,37.8839
2026-09-07,15:29,BALUFORGE,851.4984,3.1382,51.2814,-18.545
2026-09-07,15:29,BANARISUG,1559.1175,2.1578,24.8932,2.6023
2026-09-07,15:29,BANCOINDIA,193.8043,2.1239,46.191,1.4318
2026-09-07,15:29,BANSALWIRE,314.7381,2.5082,38.0228,-10.1741
2026-09-07,15:29,BASF,857.7005,1.9993,29.9018,-17.9394
2026-09-07,15:29,BBETF0432,276.1635,0.2625,3.8578,4.7371
2026-09-07,15:29,BBOX,1671.6781,3.0201,45.524,72.4004
2026-09-07,15:29,BBTCL,271.8221,2.7474,40.2387,14.6024
2026-09-07,15:29,BELRISE,404.5393,2.2088,38.7983,59.6243
2026-09-07,15:29,BEML,2540.2312,2.0878,39.5098,-5.1127
2026-09-07,15:29,BEPL,275.171,2.6472,34.2764,20.5933
2026-09-07,15:29,BETA,4472.6922,4.0958,1.7e+308,1.7e+308
2026-09-07,15:29,BFINVEST,526.5276,2.5184,36.6968,-1.3859
2026-09-07,15:29,BHAGCHEM,272.1942,2.853,44.7421,-2.6326
2026-09-07,15:29,BHAGERIA,849.948,3.403,50.5203,56.6894
2026-09-07,15:29,BHAGYANGR,1278.736,3.8518,62.5777,300.2143
2026-09-07,15:29,BHARATBOND-APR30,327.4512,0.1225,1.72,4.7542
2026-09-07,15:29,BHARATBOND-APR31,277.4664,0.1452,1.9695,4.3139
2026-09-07,15:29,BHARATBOND-APR32,239.0152,0.1546,2.1301,3.8544
2026-09-07,15:29,BHARATBOND-APR33,214.3324,0.1635,2.2586,3.482
2026-09-07,15:29,BHARATFORG,3580.8829,1.7344,30.5804,59.8528
2026-09-07,15:29,BHARATSE,533.6594,3.368,61.7337,34.8957
2026-09-07,15:29,BHEL,1050.2642,2.29,36.4118,84.2646
2026-09-07,15:29,BIL,805.9158,2.3463,43.0357,7.4549
2026-09-07,15:29,BIOCON,143.8802,1.5446,25.5042,7.1741
2026-09-07,15:29,BIRLACABLE,1391.7318,3.8405,53.3859,117.2527
2026-09-07,15:29,BLACKBUCK,209.9286,2.2226,40.3747,-6.5717
2026-09-07,15:29,BLISSGVS,3230.1744,3.4911,59.7558,353.4037
2026-09-07,15:29,BLSE,990.7275,2.4319,43.7243,67.7872
2026-09-07,15:29,BLUEJET,986.0761,2.8223,48.3782,-20.6291
2026-09-07,15:29,BLUESTONE,2749.2298,3.2599,1.7e+308,35.4929
2026-09-07,15:29,BLUSPRING,486.9604,4.3745,56.2132,73.4387
2026-09-07,15:29,BODALCHEM,768.7672,4.0199,51.3155,161.2637
2026-09-07,15:29,BORORENEW,185.7421,2.3716,41.8042,-9.7593
2026-09-07,15:29,BOSCH-HCIL,3007.2223,2.2551,36.2446,6.5702
2026-09-07,15:29,BOSCHLTD,73769.6584,1.5843,28.4946,20.4087
2026-09-07,15:29,BRIGADE,772.0541,2.6533,36.5128,-4.254
2026-09-07,15:29,BSE,5383.7267,1.9829,39.7783,56.5601
2026-09-07,15:29,BUILDPRO,3393.5904,2.9104,1.7e+308,1.7e+308
2026-09-07,15:29,BUTTERFLY,137.3686,2.6287,40.0625,-11.8739
2026-09-07,15:29,CALSOFT,154.4232,4.7386,64.6691,157.3695
2026-09-07,15:29,CAMS,374.585,1.9062,29.6351,-4.5688
2026-09-07,15:29,CAPLIPOINT,6227.1637,2.4341,33.8721,25.3117
2026-09-07,15:29,CARBORUNIV,1993.8584,2.3174,36.3537,11.1671
2026-09-07,15:29,CARERATING,764.6744,1.8684,30.5031,7.29
2026-09-07,15:29,CARRARO,299.2338,2.1768,44.0015,18.8063
2026-09-07,15:29,CARTRADE,3686.9325,3.3499,56.2973,35.9978
2026-09-07,15:29,CARYSIL,2213.0896,2.7029,45.6243,22.2399
2026-09-07,15:29,CASHIETF,189.153,0.0125,0.2105,4.9228
2026-09-07,15:29,CCL,776.7675,1.877,32.7231,23.6368
2026-09-07,15:29,CDSL,1144.8404,1.6893,31.3889,-8.4681
2026-09-07,15:29,CEIGALL,584.2035,2.247,31.3588,37.4587
2026-09-07,15:29,CEMPRO,4247.5696,4.0967,53.4724,68.2187
2026-09-07,15:29,CENTENKA,1068.2492,2.9145,36.3408,19.3101
2026-09-07,15:29,CENTUM,12915.1167,3.1607,50.4417,61.7719
2026-09-07,15:29,CERA,4339.9742,1.9919,28.0298,-9.1506
2026-09-07,15:29,CGCL,677.8499,2.4124,34.7521,48.1939
2026-09-07,15:29,CGPOWER,1848.7376,2.1857,34.0553,13.9547
2026-09-07,15:29,CHALET,325.9012,1.6798,28.8738,-11.0638
2026-09-07,15:29,CHEMBOND,226.5494,3.1246,50.9601,0.5343
2026-09-07,15:29,CHEMBONDCH,757.7281,3.6164,60.8808,38.9236
2026-09-07,15:29,CHENNPETRO,3705.5373,3.1833,50.6599,94.6248
2026-09-07,15:29,CHEVIOT,1289.3408,2.1347,28.1127,1.231
2026-09-07,15:29,CHOLAFIN,1666.4064,2.0167,33.303,22.2112
2026-09-07,15:29,CIPLA,409.9346,1.4761,21.1499,-11.4061
2026-09-07,15:29,CLCIND,287.3265,21.9404,224.2397,1679.2727
2026-09-07,15:29,CLEAN,225.4334,2.154,32.0951,-27.4259
2026-09-07,15:29,CLSEL,370.2437,2.8318,43.2364,7.037
2026-09-07,15:29,CNL,3307.6961,3.2929,1.7e+308,1.7e+308
2026-09-07,15:29,CNXENERGY,24292.2028,0.7895,15.7534,8.6807
2026-09-07,15:29,CNXINFRA,1645.6345,0.7364,14.8777,1.2641
2026-09-07,15:29,CNXMIDCAP,35134.9946,0.7904,16.4188,7.8296
2026-09-07,15:29,CNXMNC,13979.9622,0.8102,14.6399,5.9268
2026-09-07,15:29,CNXNIFTYJUNIOR,38545.0535,0.8815,16.816,6.4254
2026-09-07,15:29,CNXPHARMA,31878.1623,0.8214,13.6843,19.4005
2026-09-07,15:29,CNXREALTY,786.6902,1.5948,26.1354,0.9216
2026-09-07,15:29,CNXSMALLCAP,22835.0975,0.9183,18.0086,11.7305
2026-09-07,15:29,COFORGE,1734.0054,2.7554,38.7324,9.6939
2026-09-07,15:29,COHANCE,493.9683,3.5789,51.2963,-54.1463
2026-09-07,15:29,COMSYN,801.0784,4.1179,50.1033,90.2852
2026-09-07,15:29,CONCORDBIO,1883.4671,2.5771,40.2825,-11.9463
2026-09-07,15:29,CONFIPET,313.8079,3.4893,60.5822,67.3727
2026-09-07,15:29,CONSOFINVT,863.6539,2.2076,41.3851,55.2228
2026-09-07,15:29,CORDSCABLE,939.7492,3.7166,49.65,78.3133
2026-09-07,15:29,CORONA,3861.8212,2.0023,1.7e+308,1.7e+308
2026-09-07,15:29,COSMOFIRST,2167.197,2.3469,40.0629,0.2435
2026-09-07,15:29,CPCAP,226.1773,2.9838,44.0009,-7.2929
2026-09-07,15:29,CPPLUS,14644.7805,2.8177,45.181,161.5261
2026-09-07,15:29,CRAFTSMAN,24183.6724,2.1084,36.009,68.7757
2026-09-07,15:29,CREDITACC,954.4467,2.5253,39.5476,10.4131
2026-09-07,15:29,CRISIL,736.1474,1.6439,27.3826,-4.291
2026-09-07,15:29,CUB,159.0745,2.2512,39.0149,55.9916
2026-09-07,15:29,CUMMINSIND,6258.1731,1.7935,28.1523,24.8015
2026-09-07,15:29,CUPID,1238.2388,3.1039,57.5007,608.3964
2026-09-07,15:29,CYIENTDLM,3075.131,2.9302,43.5822,89.6657
2026-09-07,15:29,DALMIASUG,1077.2416,3.1541,44.2818,20.7171
2026-09-07,15:29,DATAMATICS,299.2338,2.1505,43.4608,-17.6861
2026-09-07,15:29,DATAPATTNS,13147.0611,3.3288,50.2122,69.3397
2026-09-07,15:29,DBOL,156.7799,2.3892,44.7696,51.1975
2026-09-07,15:29,DCBBANK,250.178,2.0703,39.4164,74.1776
2026-09-07,15:29,DCI,797.1092,3.259,53.8047,46.721
2026-09-07,15:29,DCMNVL,312.8776,3.2286,46.8949,16.5743
2026-09-07,15:29,DEEDEV,3029.3623,3.3285,54.0737,134.8014
2026-09-07,15:29,DEEPAKFERT,2195.4144,2.2218,41.1989,-4.0337
2026-09-07,15:29,DEEPAKNTR,322.4903,1.9515,28.9948,-6.1443
2026-09-07,15:29,DEEPINDS,2618.6833,2.9723,46.4137,47.2894
2026-09-07,15:29,DENORA,1512.6034,2.6557,41.8777,-1.9092
2026-09-07,15:29,DHAMPURSUG,351.3904,2.6242,38.6996,26.8271
2026-09-07,15:29,DHARMAJ,210.6729,1.8101,35.0046,-21.337
2026-09-07,15:29,DHUNINV,194.1143,3.1218,43.7979,-27.1404
2026-09-07,15:29,DIACABS,1320.3498,3.4483,47.0195,121.0407
2026-09-07,15:29,DIAMONDYD,332.4129,2.3335,33.9958,8.6206
2026-09-07,15:29,DICIND,504.2011,2.5245,37.0383,10.7991
2026-09-07,15:29,DIFFNKG,1349.6839,3.2438,48.4803,16.022
2026-09-07,15:29,DIVGIITTS,3589.5655,3.0652,45.1644,80.6575
2026-09-07,15:29,DIVISLAB,20211.46,1.5582,24.058,54.5673
2026-09-07,15:29,DIXON,24707.7191,2.2824,39.1473,-21.6704
2026-09-07,15:29,DLF,368.0733,1.8903,29.7306,-11.3001
2026-09-07,15:29,DLINKINDIA,264.194,1.8461,32.9643,-7.8752
2026-09-07,15:29,DMART,597.2275,1.5146,24.883,-19.6378
2026-09-07,15:29,DMCC,404.2911,2.9658,48.8093,-3.0573
2026-09-07,15:29,DOLPHIN,1831.063,2.9407,55.2522,79.4272
2026-09-07,15:29,DPABHUSHAN,1117.5527,3.2898,44.9269,-7.983
2026-09-07,15:29,DSSL,696.1449,3.9482,55.3308,7.7744
2026-09-07,15:29,DVL,267.9151,2.1127,40.5938,-15.1153
2026-09-07,15:29,DYCL,1043.7522,4.3508,59.0998,7.0342
2026-09-07,15:29,DYNAMATECH,20019.2062,2.7902,45.6649,71.7616
2026-09-07,15:29,E2E,2484.1677,3.6438,58.3578,104.3384
2026-09-07,15:29,EBBETF0430,371.4842,0.1907,2.9839,5.0475
2026-09-07,15:29,EBBETF0431,284.7833,0.2477,3.9059,4.8031
2026-09-07,15:29,EBBETF0433,286.8303,0.2465,4.2183,4.8385
2026-09-07,15:29,EBGNG,2245.9587,3.7559,53.7771,74.3452
2026-09-07,15:29,EDELWEISS,189.215,2.4383,40.671,15.0386
2026-09-07,15:29,EICHERMOT,4852.859,1.4332,27.0311,11.5927
2026-09-07,15:29,EIEL,163.5398,2.8874,47.6975,-21.825
2026-09-07,15:29,EIMCOELECO,3368.7831,2.652,52.7739,3.3305
2026-09-07,15:29,ELECON,198.7658,2.6785,45.3868,-28.9425
2026-09-07,15:29,ELECTHERM,1156.6239,4.6588,62.5869,-6.5693
2026-09-07,15:29,ELGIEQUIP,1262.9838,1.8267,33.5303,37.2503
2026-09-07,15:29,ELIQUID,183.9433,0.0119,1.7e+308,1.7e+308
2026-09-07,15:29,ELLEN,379.5464,3.1108,48.8696,-41.5675
2026-09-07,15:29,EMAMIPAP,231.6349,3.1496,47.0422,16.7741
2026-09-07,15:29,EMCURE,2738.0668,1.9373,32.5909,42.8423
2026-09-07,15:29,EMIL,549.2879,3.153,47.4978,19.7367
2026-09-07,15:29,EMKAY,172.7183,3.6511,63.2771,20.6159
2026-09-07,15:29,EMMVEE,823.9008,2.9817,1.7e+308,1.7e+308
2026-09-07,15:29,EMSLIMITED,298.6136,3.7143,55.3358,-30.7312
2026-09-07,15:29,ENDURANCE,2034.1696,1.8267,31.8062,-3.6205
2026-09-07,15:29,ENGINERSIN,672.0201,2.6692,42.4194,32.6868
2026-09-07,15:29,ENRIN,4024.3064,2.8121,38.5011,-7.8107
2026-09-07,15:29,ENTERO,4612.2321,2.6471,39.8318,64.4776
2026-09-07,15:29,EPACKPEB,207.3861,3.5588,1.7e+308,1.7e+308
2026-09-07,15:29,EPIGRAL,1335.2342,2.6581,41.0611,-33.9566
2026-09-07,15:29,EPL,345.8088,2.2154,33.2486,10.7133
2026-09-07,15:29,ESABINDIA,3445.0648,2.1627,30.7387,19.4159
2026-09-07,15:29,ETERNAL,317.839,1.8475,33.1108,-0.1867
2026-09-07,15:29,ETHOSLTD,1459.8897,2.4832,37.5484,15.861
2026-09-07,15:29,EXCELINDUS,449.6259,2.3445,35.4657,-12.4749
2026-09-07,15:29,EXICOM,538.7449,4.7315,60.1334,27.247
2026-09-07,15:29,EXIDEIND,676.6095,2.1249,30.0192,1.7202
2026-09-07,15:29,FAIRCHEMOR,159.0743,2.4612,38.3337,-17.8655
2026-09-07,15:29,FAZE3Q,819.2495,2.6027,63.1232,-3.0766
2026-09-07,15:29,FCL,213.2157,4.5359,60.4825,139.1726
2026-09-07,15:29,FEDERALBNK,352.8788,1.4572,25.9561,75.9621
2026-09-07,15:29,FEDFINA,146.7951,2.1728,41.7748,10.2412
2026-09-07,15:29,FILATEX,180.3465,3.2313,45.8394,37.1597
2026-09-07,15:29,FINCABLES,3134.9779,3.2836,41.7878,44.9327
2026-09-07,15:29,FINEORG,5945.6062,1.7244,29.491,7.1615
2026-09-07,15:29,FIVESTAR,446.215,2.2301,39.9871,-2.6457
2026-09-07,15:29,FLUOROCHEM,9677.8102,1.8947,31.7362,21.9286
2026-09-07,15:29,FMGOETZE,346.677,3.0794,45.3481,-15.0648
2026-09-07,15:29,FORTIS,478.7742,1.3775,26.0501,-6.1856
2026-09-07,15:29,FOSECOIND,10804.6669,2.6035,43.9476,0.2782
2026-09-07,15:29,GABRIEL,2752.0207,2.8594,49.9218,10.7366
2026-09-07,15:29,GAEL,172.8424,2.3936,36.0751,49.1214
2026-09-07,15:29,GALAPREC,1212.1295,3.3119,44.367,25.6541
2026-09-07,15:29,GALAXYSURF,1907.6548,2.6858,35.2924,-10.5688
2026-09-07,15:29,GALLANTT,345.7468,3.3218,55.4604,-16.7588
2026-09-07,15:29,GANDHAR,756.4879,3.8062,48.9703,82.4287
2026-09-07,15:29,GANDHITUBE,1229.1843,2.0338,41.0909,-5.346
2026-09-07,15:29,GANECOS,1715.7106,2.5736,50.1126,-24.9716
2026-09-07,15:29,GANESHBE,367.763,3.2427,45.1967,36.1427
2026-09-07,15:29,GARFIBRES,1144.8404,2.5503,38.0392,5.3833
2026-09-07,15:29,GCSL,1898.6615,2.6733,1.7e+308,114.6398
2026-09-07,15:29,GEECEE,400.012,2.1205,39.2618,-2.5489
2026-09-07,15:29,GENUSPOWER,406.834,2.4068,41.557,3.9073
2026-09-07,15:29,GESHIP,1139.8788,2.5456,35.1309,38.7802
2026-09-07,15:29,GHCLTEXTIL,366.3366,2.6761,40.3001,64.4593
2026-09-07,15:29,GIPCL,395.8569,2.2037,35.9543,7.4691
2026-09-07,15:29,GKENERGY,176.8736,2.8369,1.7e+308,1.7e+308
2026-09-07,15:29,GKSL,441.5636,2.1775,1.7e+308,1.7e+308
2026-09-07,15:29,GLAND,7069.9799,2.6296,32.8574,47.1552
2026-09-07,15:29,GLAXO,3407.2351,1.6817,25.2856,6.6258
2026-09-07,15:29,GLENMARK,3174.6684,1.7018,27.1069,14.9777
2026-09-07,15:29,GLOBAL,216.2546,2.6349,43.8014,87.9693
2026-09-07,15:29,GMMPFAUDLR,1613.3816,2.4481,34.2369,8.0063
2026-09-07,15:29,GNA,1192.5941,2.9095,46.2407,74.831
2026-09-07,15:29,GNFC,856.7701,2.1243,30.4143,18.2906
2026-09-07,15:29,GOCLCORP,1107.6302,2.8303,45.5033,24.0807
2026-09-07,15:29,GODFRYPHLP,209.619,2.1498,50.8923,-39.9468
2026-09-07,15:29,GODREJAGRO,907.004,1.731,30.8413,-9.3448
2026-09-07,15:29,GODREJIND,1114.7626,3.3076,42.121,-4.2042
2026-09-07,15:29,GODREJPROP,2514.1835,2.0767,35.4748,-3.8371
2026-09-07,15:29,GOKEX,1040.0313,2.3223,57.0758,1.5687
2026-09-07,15:29,GOKULAGRO,449.3158,2.1839,44.7125,28.0763
2026-09-07,15:29,GOLDIAM,214.5801,2.9906,54.0034,-14.7276
2026-09-07,15:29,GPTHEALTH,203.913,1.7292,25.9842,5.4775
2026-09-07,15:29,GRANULES,1952.9267,1.6207,29.0771,62.3094
2026-09-07,15:29,GRAPHITE,755.0614,2.2439,39.9871,34.4394
2026-09-07,15:29,GRASIM,3502.7397,1.3753,22.9131,17.8587
2026-09-07,15:29,GRAVITA,713.8197,2.1117,36.515,1.2315
2026-09-07,15:29,GREAVESCOT,190.0832,3.0749,44.5459,-9.768
2026-09-07,15:29,GREENPLY,473.2546,2.5035,39.7479,-5.207
2026-09-07,15:29,GRINDWELL,2565.6589,2.8209,35.7769,17.8598
2026-09-07,15:29,GROBTEA,395.9811,2.0785,39.488,-2.5947
2026-09-07,15:29,GROWW,165.1522,2.3142,1.7e+308,1.7e+308
2026-09-07,15:29,GRPLTD,1984.5558,2.5834,42.2106,-7.7514
2026-09-07,15:29,GRWRHITECH,24794.5434,2.8472,55.3012,109.288
2026-09-07,15:29,GUFICBIO,905.4536,2.4823,35.2072,21.327
2026-09-07,15:29,GUJALKALI,1618.9633,2.5464,39.7948,16.3079
2026-09-07,15:29,GUJTHEM,648.7015,3.3546,50.7052,13.7671
2026-09-07,15:29,GULFPETRO,205.4015,2.879,40.3814,57.7332
2026-09-07,15:29,GULPOLY,353.0648,2.6608,41.9987,13.3094
2026-09-07,15:29,GVPIL,2248.75,3.4842,61.2855,78.9783
2026-09-07,15:29,GVT&D,6968.272,2.8279,43.6849,56.6315
2026-09-07,15:29,HAL,2966.2925,1.5546,26.9909,2.3095
2026-09-07,15:29,HALEOSLABS,1380.5064,3.0927,41.8629,21.9553
2026-09-07,15:29,HAPPYFORGE,7429.0598,2.306,35.8827,138.2193
2026-09-07,15:29,HARRMALAYA,160.439,2.7962,36.8387,-9.5608
2026-09-07,15:29,HARSHA,550.0941,2.2376,31.3098,11.8767
2026-09-07,15:29,HATSUN,1500.2003,1.9714,35.123,24.8471
2026-09-07,15:29,HCG,586.6845,1.9798,31.0861,1.4004
2026-09-07,15:29,HDFCLIQUID,186.8584,0.012,0.2002,4.8029
2026-09-07,15:29,HDFCSML250,194.7345,0.8962,17.1881,8.0113
2026-09-07,15:29,HEALTHIETF,177.4317,0.7961,13.5906,12.3525
2026-09-07,15:29,HERITGFOOD,191.6336,1.9493,34.6515,-21.1515
2026-09-07,15:29,HESTERBIO,5275.8171,3.6025,42.5881,13.4277
2026-09-07,15:29,HFCL,1098.7617,3.729,49.9522,232.7992
2026-09-07,15:29,HIKAL,328.0099,3.5505,48.6536,-5.6127
2026-09-07,15:29,HINDALCO,606.5298,1.6762,28.7108,32.7089
2026-09-07,15:29,HINDOILEXP,203.0449,2.6205,46.3787,11.9974
2026-09-07,15:29,HIRECT,3665.8468,3.5173,55.5825,45.2334
2026-09-07,15:29,HITECHCORP,1124.0648,3.621,51.2751,63.8569
2026-09-07,15:29,HMT,148.7797,2.3038,37.881,8.3598
2026-09-07,15:29,HNDFDS,1053.3652,1.778,27.1025,18.1588
2026-09-07,15:29,HOMEFIRST,710.7189,2.0052,36.9091,-5.304
2026-09-07,15:29,HONASA,1196.315,1.8669,31.2196,56.5087
2026-09-07,15:29,HONAUT,16279.5589,2.353,30.3416,-4.4979
2026-09-07,15:29,HSCL,1408.4146,2.7546,35.5156,43.2084
2026-09-07,15:29,HUHTAMAKI,414.338,2.7178,40.3162,9.8686
2026-09-07,15:29,HYUNDAI,214.5807,1.7316,30.2761,-13.6955
2026-09-07,15:29,IBMFNIFTY,163.7258,0.9924,18.7237,9.1115
2026-09-07,15:29,ICDSLTD,176.8735,4.2836,68.5334,46.1572
2026-09-07,15:29,ICICIAMC,537.0695,1.8301,1.7e+308,1.7e+308
2026-09-07,15:29,ICICIBANK,578.6223,1.116,19.1984,0.6913
2026-09-07,15:29,ICICINIFTY,226.5494,0.5775,9.4792,21.3359
2026-09-07,15:29,ICIL,1390.5535,3.5202,62.3407,59.484
2026-09-07,15:29,IDEAFORGE,2018.9755,4.0721,56.5861,47.9273
2026-09-07,15:29,IFBIND,1287.4804,2.5653,48.3348,-12.5724
2026-09-07,15:29,IFCI,279.5743,3.8722,53.4052,92.0742
2026-09-07,15:29,IFGLEXPOR,159.9427,3.2928,55.6495,-17.5707
2026-09-07,15:29,IGPL,1318.7993,2.3072,38.3851,28.652
2026-09-07,15:29,IIFL,1105.7696,2.5543,40.4124,50.512
2026-09-07,15:29,IIFLCAPS,226.0534,1.2997,40.8029,16.1549
2026-09-07,15:29,IKIO,309.4046,3.9381,54.09,-9.634
2026-09-07,15:29,IKS,1348.2577,2.1391,34.1445,16.0511
2026-09-07,15:29,IMFA,758.4727,2.6597,49.9205,24.8206
2026-09-07,15:29,IMPAL,276.5973,2.1382,26.5247,8.4855
2026-09-07,15:29,INDGN,737.6965,1.6971,27.5781,4.2257
2026-09-07,15:29,INDHOTEL,321.8703,1.4315,25.1316,-7.9079
2026-09-07,15:29,INDIANB,162.7956,1.8356,32.5886,24.6005
2026-09-07,15:29,INDIGO,2552.0147,1.994,33.839,-12.6844
2026-09-07,15:29,INDIGOPNTS,907.9344,1.9712,35.2127,2.7475
2026-09-07,15:29,INDIQUBE,162.0514,2.3024,36.6022,-10.3795
2026-09-07,15:29,INDNIPPON,2514.1842,2.5905,42.9735,19.5972
2026-09-07,15:29,INDOBORAX,1616.1106,4.1615,50.3737,105.8283
2026-09-07,15:29,INDOCO,221.464,3.5337,48.6569,-16.1679
2026-09-07,15:29,INDORAMA,211.5412,3.8477,55.6718,37.0598
2026-09-07,15:29,INDOSTAR,353.1889,2.8448,46.4746,-4.2633
2026-09-07,15:29,INDOTECH,14977.195,3.3293,60.2191,105.7691
2026-09-07,15:29,INDSWFTLAB,1587.4586,4.0796,56.338,248.9165
2026-09-07,15:29,INDUSINDBK,635.058,1.7675,28.9336,34.7738
2026-09-07,15:29,INFRABEES,141.8337,0.699,14.5766,1.3373
2026-09-07,15:29,INGERRAND,8364.9013,2.3622,31.2643,22.7597
2026-09-07,15:29,INNOVACAP,2917.9171,2.2295,34.8657,35.4584
2026-09-07,15:29,INOXINDIA,7017.2644,3.2166,40.237,90.7669
2026-09-07,15:29,IOLCP,866.7547,3.7079,52.7731,84.0359
2026-09-07,15:29,IONEXCHANG,549.7839,2.942,41.0861,6.2424
2026-09-07,15:29,IPCALAB,3442.5839,1.808,31.5511,49.0036
2026-09-07,15:29,IRISDOREME,180.0984,2.1548,38.8272,98.7528
2026-09-07,15:29,IRMENERGY,238.9529,3.6636,52.7778,3.6241
2026-09-07,15:29,ISGEC,174.5787,1.9907,40.3237,-21.1169
2026-09-07,15:29,ITDC,541.4115,3.73,58.2065,-1.0307
2026-09-07,15:29,IVP,422.4624,2.999,44.727,28.0497
2026-09-07,15:29,IZMO,2175.5692,3.1227,68.847,11.6344
2026-09-07,15:29,J&KBANK,285.2799,2.9731,40.7577,46.3144
2026-09-07,15:29,JAGSNPHARM,434.0595,1.9547,33.2626,-0.5574
2026-09-07,15:29,JASH,780.1784,2.6727,38.5624,-1.0837
2026-09-07,15:29,JAYAGROGN,334.9558,2.6249,39.9595,-4.7871
2026-09-07,15:29,JAYBARMARU,213.4638,4.2288,60.7199,26.93
2026-09-07,15:29,JBMA,366.8325,2.0938,44.1487,-13.9351
2026-09-07,15:29,JGCHEM,1627.3355,3.1178,46.4716,23.2849
2026-09-07,15:29,JINDALPOLY,1908.8945,2.5231,48.7545,15.1445
2026-09-07,15:29,JINDALSAW,850.3821,2.6696,46.4935,48.8507
2026-09-07,15:29,JINDALSTEL,284.6599,1.4871,28.3975,10.8065
2026-09-07,15:29,JINDRILL,1169.0276,3.1382,50.8551,10.6364
